resistance,length_beam,x_long_pos_cob,x_prismatic_coef,x_length_displacement,x_beam_draught,x_length_beam,x_froude
1.2781515121459961,3.0940570831298828,-4.9741411209106445,0.53006619215011597,4.3413848876953125,5.34649658203125,3.0940570831298828,0.28749999403953552
1.7246084213256836,2.8049540519714355,-4.9616584777832031,0.5302809476852417,4.3403682708740234,5.349639892578125,2.8049540519714355,0.28749999403953552
1.441741943359375,2.9918394088745117,-4.9856858253479004,0.53009283542633057,4.3408441543579102,5.3477268218994141,2.9918394088745117,0.28749999403953552
1.7738151550292969,2.7698159217834473,-4.9767708778381348,0.53021514415740967,4.3400983810424805,5.3459491729736328,2.7698159217834473,0.28749999403953552
0.86646175384521484,3.3291640281677246,-4.9791355133056641,0.53020262718200684,4.3403277397155762,5.3476243019104004,3.3291640281677246,0.28749999403953552
0.41196727752685547,3.5677292346954346,-4.9752044677734375,0.53023213148117065,4.3402605056762695,5.3497695922851562,3.5677292346954346,0.28749999403953552
1.7332220077514648,2.7980427742004395,-4.9812602996826172,0.53013896942138672,4.340428352355957,5.3471236228942871,2.7980427742004395,0.28749999403953552
1.5935726165771484,2.893845796585083,-4.999600887298584,0.53007763624191284,4.3416018486022949,5.3479819297790527,2.893845796585083,0.28749999403953552
0.62853622436523438,3.4563493728637695,-4.9797186851501465,0.53003102540969849,4.3409080505371094,5.3452730178833008,3.4563493728637695,0.28749999403953552
0.43211174011230469,3.5571489334106445,-4.9792466163635254,0.5301859974861145,4.3403506278991699,5.3499569892883301,3.5571489334106445,0.28749999403953552
0.56546783447265625,3.4891951084136963,-4.977787971496582,0.53006923198699951,4.3405928611755371,5.3452062606811523,3.4891951084136963,0.28749999403953552
0.36583900451660156,3.5906286239624023,-4.9939489364624023,0.53001117706298828,4.3403000831604004,5.3424949645996094,3.5906286239624023,0.28749999403953552
0.506988525390625,3.5193996429443359,-4.9990978240966797,0.53021389245986938,4.3405938148498535,5.3477883338928223,3.5193996429443359,0.28749999403953552
1.4201488494873047,3.0068056583404541,-4.9762516021728516,0.53026407957077026,4.3404812812805176,5.346184253692627,3.0068056583404541,0.28749999403953552
1.8338851928710938,2.7301208972930908,-4.9646954536437988,0.53043460845947266,4.3411045074462891,5.346066951751709,2.7301208972930908,0.28749999403953552
0.42493820190429688,3.5617783069610596,-4.9995737075805664,0.53024023771286011,4.3410258293151855,5.3483476638793945,3.5617783069610596,0.28749999403953552
0.85468196868896484,3.3366158008575439,-4.9623756408691406,0.53002321720123291,4.3415050506591797,5.3452882766723633,3.3366158008575439,0.28749999403953552
1.7279214859008789,2.8024144172668457,-4.9787273406982422,0.53024780750274658,4.3408212661743164,5.3497409820556641,2.8024144172668457,0.28749999403953552
0.69390773773193359,3.4202215671539307,-4.9848694801330566,0.53002345561981201,4.3400835990905762,5.3483438491821289,3.4202215671539307,0.28749999403953552
1.5240488052368164,2.938417911529541,-4.9971942901611328,0.53003907203674316,4.3410286903381348,5.3483281135559082,2.938417911529541,0.28749999403953552
1.9133691787719727,2.7300000190734863,-4.8784399032592773,0.53006398677825928,4.3604550361633301,5.2771944999694824,2.7300000190734863,0.28749999403953552
0.37167453765869141,3.5881438255310059,-4.9776163101196289,0.53009903430938721,4.3400907516479492,5.343902587890625,3.5881438255310059,0.28749999403953552
1.3138751983642578,3.0705780982971191,-4.9917030334472656,0.53003299236297607,4.3401660919189453,5.3442392349243164,3.0705780982971191,0.28749999403953552
1.4828500747680664,2.9649267196655273,-4.969916820526123,0.53000682592391968,4.3407354354858398,5.3499259948730469,2.9649267196655273,0.28749999403953552
1.1244974136352539,3.1822726726531982,-4.9991569519042969,0.5300096869468689,4.3406863212585449,5.3485846519470215,3.1822726726531982,0.28749999403953552
1.1557588577270508,3.1658852100372314,-4.926002025604248,0.53007239103317261,4.3400430679321289,5.3484072685241699,3.1658852100372314,0.28749999403953552
0.75669193267822266,3.3884096145629883,-4.9510307312011719,0.53004372119903564,4.340545654296875,5.347440242767334,3.3884096145629883,0.28749999403953552
0.50302028656005859,3.5213377475738525,-4.9905366897583008,0.53016459941864014,4.341120719909668,5.3498907089233398,3.5213377475738525,0.28749999403953552
0.55812358856201172,3.4935827255249023,-4.9354658126831055,0.53016000986099243,4.3403797149658203,5.3486332893371582,3.4935827255249023,0.28749999403953552
0.5630645751953125,3.4915869235992432,-4.9119458198547363,0.5300755500793457,4.3403582572937012,5.3454470634460449,3.4915869235992432,0.28749999403953552
1.8261575698852539,2.732013463973999,-4.9752297401428223,0.53003835678100586,4.3412275314331055,5.3495121002197266,2.732013463973999,0.28749999403953552
0.58253765106201172,3.4810774326324463,-4.9734301567077637,0.53008681535720825,4.3401579856872559,5.3407526016235352,3.4810774326324463,0.28749999403953552
1.7321310043334961,2.7992179393768311,-4.9724245071411133,0.53009587526321411,4.3408489227294922,5.348517894744873,2.7992179393768311,0.28749999403953552
1.6486415863037109,2.8572885990142822,-4.9781737327575684,0.53013521432876587,4.3401069641113281,5.3425335884094238,2.8572885990142822,0.28749999403953552
0.79480934143066406,3.3689544200897217,-4.9850497245788574,0.53001481294631958,4.3420314788818359,5.3456711769104004,3.3689544200897217,0.28749999403953552
1.2542486190795898,3.1069197654724121,-4.96514892578125,0.53000324964523315,4.3401451110839844,5.3453855514526367,3.1069197654724121,0.28749999403953552
1.3068456649780273,3.0758717060089111,-4.9733610153198242,0.53010016679763794,4.3409676551818848,5.3485307693481445,3.0758717060089111,0.28749999403953552
1.2570095062255859,3.1058993339538574,-4.9911489486694336,0.53033560514450073,4.3402872085571289,5.3491992950439453,3.1058993339538574,0.28749999403953552
1.4985408782958984,2.9569861888885498,-4.9596586227416992,0.53020340204238892,4.3401608467102051,5.3450484275817871,2.9569861888885498,0.28749999403953552
1.5993108749389648,2.891181468963623,-4.9744739532470703,0.53000187873840332,4.3407144546508789,5.3408327102661133,2.891181468963623,0.28749999403953552
0.94783592224121094,3.284588098526001,-4.9599361419677734,0.53012073040008545,4.3403792381286621,5.3461766242980957,3.284588098526001,0.28749999403953552
1.0921955108642578,3.201113224029541,-4.9875402450561523,0.53002697229385376,4.3407278060913086,5.3498635292053223,3.201113224029541,0.28749999403953552
0.34371566772460938,3.6002099514007568,-4.985323429107666,0.53001761436462402,4.340092658996582,5.3499226570129395,3.6002099514007568,0.28749999403953552
0.60317325592041016,3.469782829284668,-4.9421491622924805,0.53019499778747559,4.3401551246643066,5.3499355316162109,3.469782829284668,0.28749999403953552
1.397212028503418,3.0200209617614746,-4.9917545318603516,0.53026825189590454,4.3405327796936035,5.3488903045654297,3.0200209617614746,0.28749999403953552
0.79382610321044922,3.369786262512207,-4.9958758354187012,0.53015530109405518,4.340583324432373,5.3405046463012695,3.369786262512207,0.28749999403953552
0.48650455474853516,3.5299584865570068,-4.9992871284484863,0.53015899658203125,4.3401694297790527,5.3436846733093262,3.5299584865570068,0.28749999403953552
0.81674003601074219,3.3559520244598389,-4.9731960296630859,0.53012079000473022,4.3407554626464844,5.3490824699401855,3.3559520244598389,0.28749999403953552
1.2488718032836914,3.1113729476928711,-4.9440536499023438,0.53002291917800903,4.3402271270751953,5.3440465927124023,3.1113729476928711,0.28749999403953552
1.0449953079223633,3.2287271022796631,-4.9979109764099121,0.53001326322555542,4.3409137725830078,5.3466205596923828,3.2287271022796631,0.28749999403953552
0.61802387237548828,3.4616179466247559,-4.9449896812438965,0.53015762567520142,4.3400297164916992,5.3497414588928223,3.4616179466247559,0.28749999403953552
0.82607173919677734,3.3497679233551025,-4.9979486465454102,0.53002816438674927,4.3407802581787109,5.3486618995666504,3.3497679233551025,0.28749999403953552
0.68513870239257812,3.4267809391021729,-4.9691567420959473,0.53019529581069946,4.3406600952148438,5.3495402336120605,3.4267809391021729,0.28749999403953552
0.2926025390625,3.627948522567749,-4.9739985466003418,0.53009676933288574,4.340796947479248,5.3464260101318359,3.627948522567749,0.28749999403953552
1.7364645004272461,2.7955543994903564,-4.9640660285949707,0.53011637926101685,4.340092658996582,5.3480172157287598,2.7955543994903564,0.28749999403953552
1.7214422225952148,2.8061442375183105,-4.9533772468566895,0.53001546859741211,4.3401327133178711,5.3474364280700684,2.8061442375183105,0.28749999403953552
0.81630134582519531,3.3568394184112549,-4.9521694183349609,0.53002756834030151,4.3415203094482422,5.3493070602416992,3.3568394184112549,0.28749999403953552
0.56807994842529297,3.4889581203460693,-4.9746537208557129,0.53000015020370483,4.3409113883972168,5.3395733833312988,3.4889581203460693,0.28749999403953552
1.3258237838745117,3.06315016746521,-4.9830060005187988,0.53014230728149414,4.3404111862182617,5.3499622344970703,3.06315016746521,0.28749999403953552
0.83210182189941406,3.3466672897338867,-4.9974393844604492,0.53016108274459839,4.3401618003845215,5.349003791809082,3.3466672897338867,0.28749999403953552
0.27155494689941406,3.638847827911377,-4.9690608978271484,0.53010755777359009,4.3411860466003418,5.3469605445861816,3.638847827911377,0.28749999403953552
0.67826938629150391,3.4291524887084961,-4.982820987701416,0.53010541200637817,4.340266227722168,5.3490738868713379,3.4291524887084961,0.28749999403953552
1.5611715316772461,2.9146213531494141,-4.9787731170654297,0.53006410598754883,4.3403220176696777,5.3458914756774902,2.9146213531494141,0.28749999403953552
1.6135845184326172,2.8795323371887207,-4.9948458671569824,0.53021323680877686,4.3403754234313965,5.348268985748291,2.8795323371887207,0.28749999403953552
0.66948604583740234,3.434406042098999,-4.9837226867675781,0.53014910221099854,4.3406562805175781,5.3494524955749512,3.434406042098999,0.28749999403953552
0.66146183013916016,3.4390835762023926,-4.9515767097473145,0.5300559401512146,4.3400535583496094,5.3447823524475098,3.4390835762023926,0.28749999403953552
1.3120994567871094,3.0726807117462158,-4.9953126907348633,0.53015458583831787,4.3413443565368652,5.3491454124450684,3.0726807117462158,0.28749999403953552
1.2504310607910156,3.1095328330993652,-4.9991073608398438,0.53015440702438354,4.341148853302002,5.3491206169128418,3.1095328330993652,0.28749999403953552
1.4668903350830078,2.9773552417755127,-4.9170489311218262,0.53001463413238525,4.3407864570617676,5.3491811752319336,2.9773552417755127,0.28749999403953552
0.68643474578857422,3.4256725311279297,-4.9872775077819824,0.53014093637466431,4.3405776023864746,5.3474650382995605,3.4256725311279297,0.28749999403953552
0.39734554290771484,3.5756793022155762,-4.9187288284301758,0.53001242876052856,4.3401069641113281,5.3441686630249023,3.5756793022155762,0.28749999403953552
1.3029594421386719,3.076502799987793,-4.9989285469055176,0.53008067607879639,4.3405427932739258,5.3493242263793945,3.076502799987793,0.28749999403953552
0.41893482208251953,3.5644876956939697,-4.9677324295043945,0.5300554633140564,4.3412861824035645,5.3478474617004395,3.5644876956939697,0.28749999403953552
0.30023670196533203,3.6226136684417725,-4.9723153114318848,0.53002959489822388,4.3402929306030273,5.349327564239502,3.6226136684417725,0.28749999403953552
1.6794309616088867,2.8355753421783447,-4.9874825477600098,0.53000795841217041,4.3413009643554688,5.3475384712219238,2.8355753421783447,0.28749999403953552
1.234065055847168,3.1194920539855957,-4.9903273582458496,0.53008711338043213,4.341160774230957,5.3477377891540527,3.1194920539855957,0.28749999403953552
0.43207740783691406,3.557161808013916,-4.9811816215515137,0.53000539541244507,4.3404440879821777,5.3440852165222168,3.557161808013916,0.28749999403953552
1.3478851318359375,3.0510993003845215,-4.9761013984680176,0.53000563383102417,4.3418970108032227,5.3494882583618164,3.0510993003845215,0.28749999403953552
0.93988418579101562,3.2891671657562256,-4.9588432312011719,0.53011131286621094,4.3410000801086426,5.3484001159667969,3.2891671657562256,0.28749999403953552
0.97180652618408203,3.2708733081817627,-4.9242939949035645,0.53007733821868896,4.3401708602905273,5.3493428230285645,3.2708733081817627,0.28749999403953552
0.3020477294921875,3.6224374771118164,-4.978447437286377,0.53010761737823486,4.3405380249023438,5.3490900993347168,3.6224374771118164,0.28749999403953552
0.67192173004150391,3.4338302612304688,-4.9857692718505859,0.53014624118804932,4.3408403396606445,5.3468108177185059,3.4338302612304688,0.28749999403953552
1.2746591567993164,3.0943012237548828,-4.9937992095947266,0.53008335828781128,4.3404064178466797,5.3467097282409668,3.0943012237548828,0.28749999403953552
0.4013214111328125,3.5731282234191895,-4.977696418762207,0.53006291389465332,4.3414974212646484,5.3494410514831543,3.5731282234191895,0.28749999403953552
1.1490325927734375,3.1702182292938232,-4.9927520751953125,0.5301826000213623,4.3414483070373535,5.349022388458252,3.1702182292938232,0.28749999403953552
1.6542625427246094,2.8512816429138184,-4.9946022033691406,0.53018969297409058,4.3401660919189453,5.3492622375488281,2.8512816429138184,0.28749999403953552
1.3221435546875,3.0662639141082764,-4.9975581169128418,0.5301816463470459,4.3401346206665039,5.3443393707275391,3.0662639141082764,0.28749999403953552
0.27904319763183594,3.6350359916687012,-4.9075369834899902,0.53003102540969849,4.3405346870422363,5.3472514152526855,3.6350359916687012,0.28749999403953552
1.5916223526000977,2.8959176540374756,-4.9993748664855957,0.53057706356048584,4.3402795791625977,5.3492650985717773,2.8959176540374756,0.28749999403953552
0.83524513244628906,3.3464255332946777,-4.9969696998596191,0.53026467561721802,4.3409905433654785,5.3498592376708984,3.3464255332946777,0.28749999403953552
0.69635486602783203,3.4201488494873047,-4.9730215072631836,0.53013437986373901,4.3403158187866211,5.3486924171447754,3.4201488494873047,0.28749999403953552
1.4670705795288086,2.9772059917449951,-4.9997701644897461,0.53005391359329224,4.3402872085571289,5.3365416526794434,2.9772059917449951,0.28749999403953552
0.60816669464111328,3.466871976852417,-4.9827079772949219,0.5302048921585083,4.3404583930969238,5.349095344543457,3.466871976852417,0.28749999403953552
1.3639764785766602,3.040320873260498,-4.9949498176574707,0.53012967109680176,4.3408904075622559,5.3482279777526855,3.040320873260498,0.28749999403953552
0.87713050842285156,3.3222770690917969,-4.982567310333252,0.53007268905639648,4.3405036926269531,5.3487086296081543,3.3222770690917969,0.28749999403953552
0.86002254486083984,3.3331186771392822,-4.977203369140625,0.53012311458587646,4.3407573699951172,5.3456225395202637,3.3331186771392822,0.28749999403953552
0.74645900726318359,3.3947060108184814,-4.9329934120178223,0.53008407354354858,4.3402886390686035,5.3456578254699707,3.3947060108184814,0.28749999403953552
1.6804790496826172,2.8348658084869385,-4.9941434860229492,0.5302698016166687,4.3403744697570801,5.3469753265380859,2.8348658084869385,0.28749999403953552
1.384796142578125,3.0269429683685303,-4.9910693168640137,0.53000861406326294,4.3413496017456055,5.3499140739440918,3.0269429683685303,0.28749999403953552
1.4584369659423828,2.9824209213256836,-4.9814548492431641,0.53030163049697876,4.3408317565917969,5.3489470481872559,2.9824209213256836,0.28749999403953552
0.3776092529296875,3.5862042903900146,-4.9338712692260742,0.53024226427078247,4.3404664993286133,5.3495759963989258,3.5862042903900146,0.28749999403953552
0.38066768646240234,3.5840835571289062,-4.9738202095031738,0.53013819456100464,4.3403620719909668,5.3446102142333984,3.5840835571289062,0.28749999403953552
0.30844020843505859,3.6204502582550049,-4.8970794677734375,0.53009033203125,4.3400802612304688,5.3479433059692383,3.6204502582550049,0.28749999403953552
0.56888008117675781,3.4879474639892578,-4.9767351150512695,0.53003132343292236,4.3404560089111328,5.3410120010375977,3.4879474639892578,0.28749999403953552
1.6591043472290039,2.8495044708251953,-4.9937224388122559,0.53033649921417236,4.3404746055603027,5.3490238189697266,2.8495044708251953,0.28749999403953552
1.1476192474365234,3.1711513996124268,-4.9857053756713867,0.53010880947113037,4.3419437408447266,5.3498988151550293,3.1711513996124268,0.28749999403953552
1.4197149276733398,3.0069789886474609,-4.9711818695068359,0.5303688645362854,4.3400273323059082,5.3473787307739258,3.0069789886474609,0.28749999403953552
1.4298934936523438,3.0001511573791504,-4.9916868209838867,0.53011155128479004,4.3419036865234375,5.3499507904052734,3.0001511573791504,0.28749999403953552
1.2686252593994141,3.0989046096801758,-4.9996213912963867,0.53006154298782349,4.3417229652404785,5.3484435081481934,3.0989046096801758,0.28749999403953552
1.2262306213378906,3.1246232986450195,-4.978884220123291,0.53011524677276611,4.341064453125,5.3475155830383301,3.1246232986450195,0.28749999403953552
1.5955076217651367,2.892622709274292,-4.9917335510253906,0.53037244081497192,4.3400306701660156,5.3468527793884277,2.892622709274292,0.28749999403953552
0.93752574920654297,3.2916519641876221,-4.9005274772644043,0.5300934910774231,4.3409481048583984,5.3490304946899414,3.2916519641876221,0.28749999403953552
0.84295177459716797,3.3408303260803223,-4.9982824325561523,0.53017503023147583,4.3401226997375488,5.3488454818725586,3.3408303260803223,0.28749999403953552
0.77976703643798828,3.3758904933929443,-4.9951882362365723,0.53006339073181152,4.3400964736938477,5.3418707847595215,3.3758904933929443,0.28749999403953552
0.71643543243408203,3.409381628036499,-4.9898428916931152,0.53003543615341187,4.3403911590576172,5.3446674346923828,3.409381628036499,0.28749999403953552
0.87432003021240234,3.324730396270752,-4.9750556945800781,0.53024715185165405,4.3401088714599609,5.3489112854003906,3.324730396270752,0.28749999403953552
1.2202062606811523,3.1292309761047363,-4.9768929481506348,0.5301053524017334,4.3422164916992188,5.3493452072143555,3.1292309761047363,0.28749999403953552
0.65232563018798828,3.4442217350006104,-4.9804067611694336,0.53007113933563232,4.3410739898681641,5.3457212448120117,3.4442217350006104,0.28749999403953552
0.65196800231933594,3.4452195167541504,-4.9236874580383301,0.53013408184051514,4.3403310775756836,5.3462362289428711,3.4452195167541504,0.28749999403953552
0.75322246551513672,3.390949010848999,-4.9533886909484863,0.53017812967300415,4.3405570983886719,5.3484249114990234,3.390949010848999,0.28749999403953552
0.39864063262939453,3.5747489929199219,-4.9967494010925293,0.53007286787033081,4.3412332534790039,5.3455057144165039,3.5747489929199219,0.28749999403953552
0.46098423004150391,3.5427062511444092,-4.9882931709289551,0.53012287616729736,4.340580940246582,5.346834659576416,3.5427062511444092,0.28749999403953552
1.8110074996948242,2.7411613464355469,-4.9792118072509766,0.53007757663726807,4.3400192260742188,5.3487310409545898,2.7411613464355469,0.28749999403953552
0.58636379241943359,3.4783904552459717,-4.9430532455444336,0.53000283241271973,4.3407087326049805,5.3468160629272461,3.4783904552459717,0.28749999403953552
0.63641834259033203,3.4520816802978516,-4.9851055145263672,0.53008186817169189,4.3404760360717773,5.3449764251708984,3.4520816802978516,0.28749999403953552
1.8024168014526367,2.7483096122741699,-4.9929437637329102,0.53024750947952271,4.3401856422424316,5.3478951454162598,2.7483096122741699,0.28749999403953552
0.46571063995361328,3.5395362377166748,-4.9795522689819336,0.53014987707138062,4.340001106262207,5.3494353294372559,3.5395362377166748,0.28749999403953552
0.43290519714355469,3.5567867755889893,-4.9707174301147461,0.53012210130691528,4.3404989242553711,5.3490910530090332,3.5567867755889893,0.28749999403953552
0.38652706146240234,3.5790712833404541,-4.9967255592346191,0.53002303838729858,4.3403735160827637,5.348386287689209,3.5790712833404541,0.28749999403953552
0.48096179962158203,3.5335671901702881,-4.9064068794250488,0.53003036975860596,4.3409218788146973,5.3481340408325195,3.5335671901702881,0.28749999403953552
1.7030839920043945,2.8185391426086426,-4.9753766059875488,0.53002828359603882,4.3408050537109375,5.3494672775268555,2.8185391426086426,0.28749999403953552
0.78437232971191406,3.3738794326782227,-4.9845261573791504,0.53003466129302979,4.3402829170227051,5.3409214019775391,3.3738794326782227,0.28749999403953552
1.339900016784668,3.0548496246337891,-4.9971170425415039,0.53026050329208374,4.3401532173156738,5.3485689163208008,3.0548496246337891,0.28749999403953552
1.2684412002563477,3.0990126132965088,-4.9658846855163574,0.530143141746521,4.3407468795776367,5.3497233390808105,3.0990126132965088,0.28749999403953552
